event_timestamp,weatherkit_observed_temperature_C,weatherkit_observed_humidity_pc,weatherkit_observed_air_pressure_kPa,weatherkit_observed_cloud_cover_pc,weatherkit_observed_wind_direction_deg,weatherkit_observed_wind_speed_km_h,weatherkit_forecast_temp_C,weatherkit_forecast_humidity_pc,weatherkit_forecast_air_pressure_kPa,weatherkit_forecast_cloud_cover_pc,weatherkit_forecast_wind_direction_deg,weatherkit_forecast_wind_speed_km_h,load_MW
2023-05-01 14:00:00+05:30,32.79,49.0,100.659,26.0,268.0,16.74,32.409,50.0,100.656,8.0,261.0,15.3,313.161704
2023-05-01 14:15:00+05:30,32.75,49.0,100.64,32.0,269.0,17.07,32.409,50.0,100.656,8.0,261.0,15.3,313.677696
2023-05-01 14:30:00+05:30,32.439,49.0,100.627,36.0,270.0,17.16,32.49,50.0,100.592,12.0,265.0,17.08,315.0180200000001
2023-05-01 14:45:00+05:30,32.35,49.0,100.613,36.0,271.0,17.39,32.49,50.0,100.592,12.0,265.0,17.08,314.716184
2023-05-01 15:00:00+05:30,32.259,49.0,100.602,34.0,273.0,17.53,32.49,50.0,100.592,12.0,265.0,17.08,317.501534
2023-05-01 15:15:00+05:30,32.18,50.0,100.592,31.0,274.0,17.62,32.49,50.0,100.592,12.0,265.0,17.08,313.70648
2023-05-01 15:30:00+05:30,32.09,50.0,100.583,27.0,275.0,17.71,32.18,51.0,100.548,15.0,271.0,17.97,319.420273
2023-05-01 15:45:00+05:30,32.65,50.0,100.563,20.0,273.0,17.76,32.18,51.0,100.548,15.0,271.0,17.97,320.088782
2023-05-01 16:00:00+05:30,32.439,50.0,100.557,16.0,274.0,17.82,32.18,51.0,100.548,15.0,271.0,17.97,318.7530220000001
2023-05-01 16:15:00+05:30,31.78,52.0,100.566,15.0,277.0,18.12,32.18,51.0,100.548,15.0,271.0,17.97,317.68038
2023-05-01 16:30:00+05:30,31.86,52.0,100.551,10.0,275.0,17.77,31.74,53.0,100.518,14.0,276.0,18.13,315.582105
2023-05-01 16:45:00+05:30,31.67,52.0,100.549,9.0,276.0,17.67,31.74,53.0,100.518,14.0,276.0,18.13,307.29934
2023-05-01 17:00:00+05:30,31.49,53.0,100.548,9.0,277.0,17.52,31.74,53.0,100.518,14.0,276.0,18.13,313.8597180000001
2023-05-01 17:15:00+05:30,31.77,54.0,100.549,16.0,277.0,17.61,31.74,53.0,100.518,14.0,276.0,18.13,313.780588
2023-05-01 17:30:00+05:30,31.6,55.0,100.553,17.0,277.0,17.33,31.02,56.999,100.521,18.0,279.0,17.42,314.245315
2023-05-01 17:45:00+05:30,31.41,56.0,100.559,16.0,278.0,17.02,31.02,56.999,100.521,18.0,279.0,17.42,309.237612
2023-05-01 18:00:00+05:30,31.22,56.999,100.567,15.0,278.0,16.67,31.02,56.999,100.521,18.0,279.0,17.42,307.6431120000001
2023-05-01 18:15:00+05:30,31.01,57.999,100.579,14.0,279.0,16.27,31.02,56.999,100.521,18.0,279.0,17.42,308.7218220000001
2023-05-01 18:30:00+05:30,30.59,61.0,100.593,28.0,279.0,15.81,30.13,62.0,100.565,21.0,282.0,15.41,301.633412
2023-05-01 18:45:00+05:30,30.4,62.0,100.608,28.0,280.0,15.27,30.13,62.0,100.565,21.0,282.0,15.41,310.205263
2023-05-01 19:00:00+05:30,30.21,63.0,100.626,30.0,281.0,14.64,30.13,62.0,100.565,21.0,282.0,15.41,313.431059
2023-05-01 19:15:00+05:30,29.96,64.0,100.653,38.0,280.0,13.91,30.13,62.0,100.565,21.0,282.0,15.41,316.660881
2023-05-01 19:30:00+05:30,29.78,65.0,100.673,37.0,281.0,13.33,29.27,66.0,100.635,28.0,285.0,12.33,317.178636
2023-05-01 19:45:00+05:30,29.63,66.0,100.694,34.0,282.0,12.65,29.27,66.0,100.635,28.0,285.0,12.33,318.487922
2023-05-01 20:00:00+05:30,29.52,66.0,100.716,30.0,283.0,11.88,29.27,66.0,100.635,28.0,285.0,12.33,317.009482
2023-05-01 20:15:00+05:30,29.26,67.0,100.74,27.0,283.0,11.06,29.27,66.0,100.635,28.0,285.0,12.33,317.330951
2023-05-01 20:30:00+05:30,29.12,67.0,100.762,23.0,283.0,10.32,28.57,69.0,100.716,55.0,285.0,9.52,317.691583
2023-05-01 20:45:00+05:30,28.95,68.0,100.784,21.0,284.0,9.67,28.57,69.0,100.716,55.0,285.0,9.52,317.5237620000001
2023-05-01 21:00:00+05:30,28.74,69.0,100.806,18.0,284.0,9.06,28.57,69.0,100.716,55.0,285.0,9.52,317.559299
2023-05-01 21:15:00+05:30,28.79,70.0,100.829,20.0,287.0,9.16,28.57,69.0,100.716,55.0,285.0,9.52,314.265434
2023-05-01 21:30:00+05:30,28.7,71.0,100.848,15.0,287.0,8.47,28.03,72.0,100.795,65.0,284.0,6.61,312.915007
2023-05-01 21:45:00+05:30,28.59,71.0,100.866,12.0,288.0,7.87,28.03,72.0,100.795,65.0,284.0,6.61,315.9764160000001
2023-05-01 22:00:00+05:30,28.48,72.0,100.884,12.0,288.0,7.3,28.03,72.0,100.795,65.0,284.0,6.61,307.151794
2023-05-01 22:15:00+05:30,27.82,74.0,100.901,12.0,289.0,6.77,28.03,72.0,100.795,65.0,284.0,6.61,310.110231
2023-05-01 22:30:00+05:30,27.62,75.0,100.914,13.0,289.0,6.25,27.64,74.0,100.853,47.0,288.0,5.02,308.362548
2023-05-01 22:45:00+05:30,27.46,75.0,100.923,14.0,288.0,5.77,27.64,74.0,100.853,47.0,288.0,5.02,305.961833
2023-05-01 23:00:00+05:30,27.34,76.0,100.928,15.0,287.0,5.31,27.64,74.0,100.853,47.0,288.0,5.02,303.174519
2023-05-01 23:15:00+05:30,27.25,76.0,100.928,16.0,284.0,4.99,27.64,74.0,100.853,47.0,288.0,5.02,300.218353
2023-05-01 23:30:00+05:30,27.16,77.0,100.925,18.0,281.0,4.59,27.36,76.0,100.856,28.999,288.0,4.11,288.605292
2023-05-01 23:45:00+05:30,27.07,77.0,100.917,20.0,276.0,4.24,27.36,76.0,100.856,28.999,288.0,4.11,291.013211
2023-05-02 00:00:00+05:30,26.97,77.0,100.903,24.0,268.0,3.91,27.36,76.0,100.856,28.999,288.0,4.11,292.178185
2023-05-02 00:15:00+05:30,26.88,78.0,100.886,27.0,254.0,4.019,27.36,76.0,100.856,28.999,288.0,4.11,286.176491
2023-05-02 00:30:00+05:30,26.83,78.0,100.871,30.0,246.0,3.95,27.13,76.0,100.834,25.0,280.0,3.01,283.941382
2023-05-02 00:45:00+05:30,26.76,78.0,100.857,31.0,240.0,3.96,27.13,76.0,100.834,25.0,280.0,3.01,279.376724
2023-05-02 01:00:00+05:30,26.69,79.0,100.842,31.0,236.0,4.08,27.13,76.0,100.834,25.0,280.0,3.01,276.042975
2023-05-02 01:15:00+05:30,27.06,79.0,100.818,31.0,234.0,4.23,27.13,76.0,100.834,25.0,280.0,3.01,273.778682
2023-05-02 01:30:00+05:30,26.96,79.0,100.803,31.0,231.0,4.38,26.84,78.0,100.77,34.0,253.0,2.4,271.03903
2023-05-02 01:45:00+05:30,26.82,79.0,100.789,31.0,228.0,4.41,26.84,78.0,100.77,34.0,253.0,2.4,269.22951800000004
2023-05-02 02:00:00+05:30,26.66,80.0,100.775,30.0,224.0,4.36,26.84,78.0,100.77,34.0,253.0,2.4,265.28303
2023-05-02 02:15:00+05:30,26.46,80.0,100.761,30.0,221.0,4.28,26.84,78.0,100.77,34.0,253.0,2.4,263.558409
2023-05-02 02:30:00+05:30,26.3,80.0,100.748,30.0,220.0,4.39,26.43,79.0,100.72,54.0,256.0,2.72,259.759944
2023-05-02 02:45:00+05:30,26.13,80.0,100.738,32.0,227.0,4.71,26.43,79.0,100.72,54.0,256.0,2.72,257.157357
2023-05-02 03:00:00+05:30,25.95,81.0,100.73,36.0,237.0,5.28,26.43,79.0,100.72,54.0,256.0,2.72,251.396271
2023-05-02 03:15:00+05:30,26.62,79.0,100.723,41.0,248.0,5.8,26.43,79.0,100.72,54.0,256.0,2.72,251.74771600000005
2023-05-02 03:30:00+05:30,26.52,79.0,100.718,43.0,254.0,6.16,26.15,80.0,100.688,67.0,217.0,2.17,251.66289
2023-05-02 03:45:00+05:30,26.46,79.0,100.712,42.0,258.0,6.05,26.15,80.0,100.688,67.0,217.0,2.17,249.488598
2023-05-02 04:00:00+05:30,25.49,82.0,100.706,37.0,260.0,5.64,26.15,80.0,100.688,67.0,217.0,2.17,249.348842
2023-05-02 04:15:00+05:30,26.39,79.0,100.703,33.0,262.0,4.95,26.15,80.0,100.688,67.0,217.0,2.17,248.649729
2023-05-02 04:30:00+05:30,26.52,80.0,100.692,28.999,259.0,4.21,25.91,81.0,100.693,56.999,201.0,2.64,248.396889
2023-05-02 04:45:00+05:30,26.47,80.0,100.697,28.0,262.0,4.12,25.91,81.0,100.693,56.999,201.0,2.64,248.802567
2023-05-02 05:00:00+05:30,26.42,80.0,100.706,27.0,265.0,3.86,25.91,81.0,100.693,56.999,201.0,2.64,247.673077
2023-05-02 05:15:00+05:30,26.38,80.0,100.716,27.0,269.0,3.53,25.91,81.0,100.693,56.999,201.0,2.64,248.776674
2023-05-02 05:30:00+05:30,26.21,78.0,100.728,26.0,278.0,3.21,25.84,81.0,100.72,55.0,200.0,2.04,251.987285
2023-05-02 05:45:00+05:30,26.18,78.0,100.737,28.999,283.0,2.97,25.84,81.0,100.72,55.0,200.0,2.04,254.172555
2023-05-02 06:00:00+05:30,26.35,80.0,100.747,36.0,285.0,2.71,25.84,81.0,100.72,55.0,200.0,2.04,259.995003
2023-05-02 06:15:00+05:30,25.68,80.0,100.768,40.0,295.0,2.51,25.84,81.0,100.72,55.0,200.0,2.04,266.099628
2023-05-02 06:30:00+05:30,25.69,80.0,100.78,44.0,302.0,2.32,25.38,82.0,100.772,65.0,348.0,2.67,274.614739
2023-05-02 06:45:00+05:30,25.75,79.0,100.797,45.0,311.0,2.17,25.38,82.0,100.772,65.0,348.0,2.67,282.8042220000001
2023-05-02 07:00:00+05:30,25.86,79.0,100.818,44.0,325.0,2.06,25.38,82.0,100.772,65.0,348.0,2.67,293.405309
2023-05-02 07:15:00+05:30,26.01,78.0,100.841,43.0,337.0,1.97,25.38,82.0,100.772,65.0,348.0,2.67,303.1675600000001
2023-05-02 07:30:00+05:30,26.2,77.0,100.863,42.0,345.0,1.87,25.97,79.0,100.853,69.0,31.0,2.36,321.723208
2023-05-02 07:45:00+05:30,26.44,76.0,100.884,42.0,343.0,1.73,25.97,79.0,100.853,69.0,31.0,2.36,339.971064
2023-05-02 08:00:00+05:30,26.61,74.0,100.905,41.0,253.0,2.16,25.97,79.0,100.853,69.0,31.0,2.36,360.368268
2023-05-02 08:15:00+05:30,26.94,73.0,100.925,43.0,235.0,2.07,25.97,79.0,100.853,69.0,31.0,2.36,381.965436
2023-05-02 08:30:00+05:30,27.27,71.0,100.942,45.0,225.0,2.1,27.07,76.0,100.917,73.0,43.0,2.21,400.338644
2023-05-02 08:45:00+05:30,27.58,70.0,100.955,46.0,228.0,2.33,27.07,76.0,100.917,73.0,43.0,2.21,418.156272
2023-05-02 09:00:00+05:30,28.04,68.0,100.954,45.0,252.0,3.27,27.07,76.0,100.917,73.0,43.0,2.21,432.25614800000005
2023-05-02 09:15:00+05:30,28.39,67.0,100.961,45.0,256.0,3.98,27.07,76.0,100.917,73.0,43.0,2.21,443.498272
2023-05-02 09:30:00+05:30,28.48,66.0,100.979,48.0,254.0,3.8,28.08,72.0,100.95,70.0,249.0,3.3,453.37982
2023-05-02 09:45:00+05:30,29.02,65.0,100.972,45.0,263.0,5.37,28.08,72.0,100.95,70.0,249.0,3.3,460.58966
2023-05-02 10:00:00+05:30,29.36,64.0,100.972,46.0,266.0,6.05,28.08,72.0,100.95,70.0,249.0,3.3,468.341336
2023-05-02 10:15:00+05:30,29.71,63.0,100.969,46.0,266.0,6.81,28.08,72.0,100.95,70.0,249.0,3.3,474.0436
2023-05-02 10:30:00+05:30,30.04,62.0,100.963,47.0,266.0,7.54,29.27,68.0,100.948,62.0,254.0,6.84,478.116384
2023-05-02 10:45:00+05:30,30.49,61.0,100.957,49.0,268.0,7.97,29.27,68.0,100.948,62.0,254.0,6.84,481.473044
2023-05-02 11:00:00+05:30,30.76,60.0,100.949,49.0,267.0,8.47,29.27,68.0,100.948,62.0,254.0,6.84,483.167448
2023-05-02 11:15:00+05:30,31.01,59.0,100.938,48.0,266.0,9.03,29.27,68.0,100.948,62.0,254.0,6.84,482.74603600000006
2023-05-02 11:30:00+05:30,31.25,59.0,100.926,47.0,266.0,9.63,30.32,64.0,100.908,56.0,256.0,9.98,481.455436
2023-05-02 11:45:00+05:30,31.58,57.999,100.917,51.0,266.0,10.3,30.32,64.0,100.908,56.0,256.0,9.98,480.469492
2023-05-02 12:00:00+05:30,31.76,57.999,100.904,50.0,265.0,10.98,30.32,64.0,100.908,56.0,256.0,9.98,478.202928
2023-05-02 12:15:00+05:30,31.94,56.999,100.89,49.0,265.0,11.67,30.32,64.0,100.908,56.0,256.0,9.98,482.74258
2023-05-02 12:30:00+05:30,32.09,56.999,100.873,48.0,264.0,12.34,30.92,62.0,100.857,50.0,256.0,13.22,485.286833
2023-05-02 12:45:00+05:30,32.47,56.0,100.844,45.0,270.0,13.61,30.92,62.0,100.857,50.0,256.0,13.22,477.027248
2023-05-02 13:00:00+05:30,32.61,56.0,100.821,44.0,271.0,14.22,30.92,62.0,100.857,50.0,256.0,13.22,476.862228
2023-05-02 13:15:00+05:30,32.75,55.0,100.797,44.0,270.0,14.81,30.92,62.0,100.857,50.0,256.0,13.22,477.277665
2023-05-02 13:30:00+05:30,32.86,55.0,100.774,43.0,270.0,15.36,31.01,62.0,100.792,43.0,258.0,15.48,468.999388
2023-05-02 13:45:00+05:30,32.71,54.0,100.749,43.0,271.0,15.97,31.01,62.0,100.792,43.0,258.0,15.48,468.604484
2023-05-02 14:00:00+05:30,32.63,54.0,100.727,42.0,272.0,16.42,31.01,62.0,100.792,43.0,258.0,15.48,473.523596
2023-05-02 14:15:00+05:30,32.53,54.0,100.707,40.0,272.0,16.91,31.01,62.0,100.792,43.0,258.0,15.48,474.367892
2023-05-02 14:30:00+05:30,32.45,54.0,100.687,40.0,272.0,17.36,31.26,63.0,100.727,26.0,260.0,16.94,475.975924
2023-05-02 14:45:00+05:30,32.439,53.0,100.662,39.0,273.0,17.55,31.26,63.0,100.727,26.0,260.0,16.94,475.714268
2023-05-02 15:00:00+05:30,32.42,53.0,100.646,40.0,274.0,17.8,31.26,63.0,100.727,26.0,260.0,16.94,480.433087
2023-05-02 15:15:00+05:30,32.42,53.0,100.631,41.0,275.0,18.11,31.26,63.0,100.727,26.0,260.0,16.94,474.993396
2023-05-02 15:30:00+05:30,32.58,53.0,100.604,40.0,272.0,17.96,31.07,63.0,100.679,23.0,262.0,18.14,474.705776
2023-05-02 15:45:00+05:30,32.49,54.0,100.592,38.0,273.0,18.12,31.07,63.0,100.679,23.0,262.0,18.14,473.205392
2023-05-02 16:00:00+05:30,32.369,54.0,100.583,36.0,273.0,18.23,31.07,63.0,100.679,23.0,262.0,18.14,473.329396
2023-05-02 16:15:00+05:30,32.229,55.0,100.576,34.0,274.0,18.28,31.07,63.0,100.679,23.0,262.0,18.14,470.518392
2023-05-02 16:30:00+05:30,31.81,56.0,100.578,26.0,274.0,18.57,30.74,64.0,100.65,26.0,262.0,17.51,467.372916
2023-05-02 16:45:00+05:30,31.6,56.999,100.578,25.0,275.0,18.45,30.74,64.0,100.65,26.0,262.0,17.51,465.041508
2023-05-02 17:00:00+05:30,31.44,56.999,100.58,24.0,275.0,18.21,30.74,64.0,100.65,26.0,262.0,17.51,462.405292
2023-05-02 17:15:00+05:30,31.29,57.999,100.586,23.0,275.0,17.88,30.74,64.0,100.65,26.0,262.0,17.51,459.3099360000001
2023-05-02 17:30:00+05:30,31.16,57.999,100.586,21.0,277.0,17.47,30.21,66.0,100.662,26.0,262.0,16.04,460.032697
2023-05-02 17:45:00+05:30,30.96,59.0,100.597,19.0,278.0,16.94,30.21,66.0,100.662,26.0,262.0,16.04,448.870996
2023-05-02 18:00:00+05:30,30.74,60.0,100.611,16.0,278.0,16.309,30.21,66.0,100.662,26.0,262.0,16.04,435.80396
2023-05-02 18:15:00+05:30,30.51,61.0,100.626,12.0,278.0,15.6,30.21,66.0,100.662,26.0,262.0,16.04,429.689434
2023-05-02 18:30:00+05:30,30.28,62.0,100.644,9.0,278.0,14.87,29.54,69.0,100.714,23.0,262.0,13.89,416.059112
2023-05-02 18:45:00+05:30,29.91,63.0,100.656,9.0,278.0,13.75,29.54,69.0,100.714,23.0,262.0,13.89,409.924828
2023-05-02 19:00:00+05:30,29.68,64.0,100.678,9.0,278.0,13.03,29.54,69.0,100.714,23.0,262.0,13.89,410.62647
2023-05-02 19:15:00+05:30,29.56,64.0,100.709,9.0,278.0,12.56,29.54,69.0,100.714,23.0,262.0,13.89,406.985536
2023-05-02 19:30:00+05:30,29.14,66.0,100.727,11.0,277.0,11.44,28.87,72.0,100.791,20.0,261.0,10.85,400.055603
2023-05-02 19:45:00+05:30,28.96,67.0,100.751,11.0,278.0,10.78,28.87,72.0,100.791,20.0,261.0,10.85,394.311215
2023-05-02 20:00:00+05:30,28.81,68.0,100.777,11.0,278.0,10.14,28.87,72.0,100.791,20.0,261.0,10.85,385.431237
2023-05-02 20:15:00+05:30,28.61,69.0,100.803,12.0,279.0,9.47,28.87,72.0,100.791,20.0,261.0,10.85,380.094851
2023-05-02 20:30:00+05:30,28.5,69.0,100.828,12.0,279.0,8.91,28.41,75.0,100.869,30.0,260.0,8.64,375.758485
2023-05-02 20:45:00+05:30,28.36,70.0,100.851,12.0,280.0,8.31,28.41,75.0,100.869,30.0,260.0,8.64,371.303617
2023-05-02 21:00:00+05:30,28.24,71.0,100.874,12.0,280.0,7.69,28.41,75.0,100.869,30.0,260.0,8.64,366.477659
2023-05-02 21:15:00+05:30,28.11,72.0,100.896,13.0,281.0,7.11,28.41,75.0,100.869,30.0,260.0,8.64,359.941137
2023-05-02 21:30:00+05:30,27.99,72.0,100.917,13.0,281.0,6.59,28.05,76.0,100.947,34.0,256.0,6.93,356.707684
2023-05-02 21:45:00+05:30,27.87,73.0,100.937,13.0,282.0,6.18,28.05,76.0,100.947,34.0,256.0,6.93,356.841747
2023-05-02 22:00:00+05:30,27.75,74.0,100.958,13.0,284.0,5.85,28.05,76.0,100.947,34.0,256.0,6.93,345.080572
2023-05-02 22:15:00+05:30,27.63,74.0,100.977,13.0,285.0,5.58,28.05,76.0,100.947,34.0,256.0,6.93,346.344223
2023-05-02 22:30:00+05:30,27.47,75.0,100.989,16.0,287.0,5.22,27.66,78.0,101.01,30.0,256.0,5.65,342.677031
2023-05-02 22:45:00+05:30,27.38,76.0,101.0,16.0,288.0,5.0,27.66,78.0,101.01,30.0,256.0,5.65,338.573277
2023-05-02 23:00:00+05:30,27.3,76.0,101.006,15.0,289.0,4.84,27.66,78.0,101.01,30.0,256.0,5.65,333.342092
2023-05-02 23:15:00+05:30,27.23,77.0,101.01,15.0,290.0,4.71,27.66,78.0,101.01,30.0,256.0,5.65,330.196364
2023-05-02 23:30:00+05:30,27.14,77.0,101.01,16.0,291.0,4.59,27.29,79.0,101.007,37.0,264.0,4.78,315.904464
2023-05-02 23:45:00+05:30,27.04,78.0,101.006,17.0,293.0,4.49,27.29,79.0,101.007,37.0,264.0,4.78,318.16847
2023-05-03 00:00:00+05:30,26.92,78.0,100.998,20.0,296.0,4.41,27.29,79.0,101.007,37.0,264.0,4.78,319.401647
2023-05-03 00:15:00+05:30,27.14,77.0,100.959,17.0,301.0,4.73,27.29,79.0,101.007,37.0,264.0,4.78,312.850179
2023-05-03 00:30:00+05:30,27.02,77.0,100.95,17.0,304.0,4.75,26.94,77.0,100.983,22.0,292.0,3.74,306.569066
2023-05-03 00:45:00+05:30,26.9,77.0,100.941,18.0,307.0,4.71,26.94,77.0,100.983,22.0,292.0,3.74,299.850075
2023-05-03 01:00:00+05:30,26.79,78.0,100.931,19.0,311.0,4.66,26.94,77.0,100.983,22.0,292.0,3.74,291.39818
2023-05-03 01:15:00+05:30,26.73,80.0,100.92,20.0,316.0,4.39,26.94,77.0,100.983,22.0,292.0,3.74,293.658779
2023-05-03 01:30:00+05:30,26.63,80.0,100.911,20.0,319.0,4.41,26.41,78.0,100.932,20.0,310.0,3.26,291.740775
2023-05-03 01:45:00+05:30,26.53,80.0,100.901,20.0,322.0,4.4,26.41,78.0,100.932,20.0,310.0,3.26,290.5795720000001
2023-05-03 02:00:00+05:30,26.46,80.0,100.89,20.0,324.0,4.4,26.41,78.0,100.932,20.0,310.0,3.26,284.805108
2023-05-03 02:15:00+05:30,26.4,81.0,100.879,20.0,326.0,4.41,26.41,78.0,100.932,20.0,310.0,3.26,284.372956
2023-05-03 02:30:00+05:30,26.52,82.0,100.869,20.0,329.0,4.43,26.01,80.0,100.878,20.0,332.0,3.25,280.550187
2023-05-03 02:45:00+05:30,26.46,82.0,100.861,20.0,331.0,4.47,26.01,80.0,100.878,20.0,332.0,3.25,278.187851
2023-05-03 03:00:00+05:30,26.41,82.0,100.854,19.0,333.0,4.53,26.01,80.0,100.878,20.0,332.0,3.25,272.883289
2023-05-03 03:15:00+05:30,26.3,83.0,100.849,21.0,335.0,4.47,26.01,80.0,100.878,20.0,332.0,3.25,272.280324
2023-05-03 03:30:00+05:30,26.26,83.0,100.846,21.0,337.0,4.52,25.73,81.0,100.848,22.0,345.0,3.85,270.404071
2023-05-03 03:45:00+05:30,26.21,83.0,100.845,21.0,342.0,4.49,25.73,81.0,100.848,22.0,345.0,3.85,267.934817
2023-05-03 04:00:00+05:30,26.14,83.0,100.846,22.0,347.0,4.42,25.73,81.0,100.848,22.0,345.0,3.85,268.595891
2023-05-03 04:15:00+05:30,26.08,83.0,100.849,22.0,353.0,4.33,25.73,81.0,100.848,22.0,345.0,3.85,267.272936
2023-05-03 04:30:00+05:30,26.09,82.0,100.859,23.0,354.0,4.28,25.5,82.0,100.855,24.0,15.0,3.68,265.447042
2023-05-03 04:45:00+05:30,25.98,83.0,100.862,25.0,5.0,4.17,25.5,82.0,100.855,24.0,15.0,3.68,265.683606
2023-05-03 05:00:00+05:30,25.96,83.0,100.881,26.0,6.0,4.12,25.5,82.0,100.855,24.0,15.0,3.68,263.795774
2023-05-03 05:15:00+05:30,25.9,83.0,100.895,28.0,12.0,4.08,25.5,82.0,100.855,24.0,15.0,3.68,262.793458
2023-05-03 05:30:00+05:30,25.87,84.0,100.909,28.999,18.0,4.05,25.37,82.0,100.897,28.0,42.0,4.28,265.039386
2023-05-03 05:45:00+05:30,25.47,86.0,100.916,33.0,20.0,3.97,25.37,82.0,100.897,28.0,42.0,4.28,266.635021
2023-05-03 06:00:00+05:30,25.53,86.0,100.929,33.0,24.0,3.91,25.37,82.0,100.897,28.0,42.0,4.28,272.708322
2023-05-03 06:15:00+05:30,25.62,85.0,100.942,33.0,29.0,3.87,25.37,82.0,100.897,28.0,42.0,4.28,276.340478
2023-05-03 06:30:00+05:30,25.7,85.0,100.962,30.0,37.0,4.07,25.64,82.0,100.961,30.0,65.0,5.3,283.457268
2023-05-03 06:45:00+05:30,25.87,84.0,100.978,31.0,43.0,4.14,25.64,82.0,100.961,30.0,65.0,5.3,291.55649
2023-05-03 07:00:00+05:30,26.08,83.0,100.995,32.0,50.0,4.29,25.64,82.0,100.961,30.0,65.0,5.3,301.627941
2023-05-03 07:15:00+05:30,26.33,82.0,101.013,32.0,57.0,4.46,25.64,82.0,100.961,30.0,65.0,5.3,308.121988
2023-05-03 07:30:00+05:30,26.4,80.0,101.03,28.999,65.0,4.17,26.61,78.0,101.036,35.0,75.0,6.41,323.050724
2023-05-03 07:45:00+05:30,26.71,79.0,101.047,27.0,65.0,4.24,26.61,78.0,101.036,35.0,75.0,6.41,340.709224
2023-05-03 08:00:00+05:30,27.05,77.0,101.064,25.0,63.0,4.32,26.61,78.0,101.036,35.0,75.0,6.41,364.113204
2023-05-03 08:15:00+05:30,27.4,75.0,101.081,22.0,60.0,4.38,26.61,78.0,101.036,35.0,75.0,6.41,382.34116
2023-05-03 08:30:00+05:30,27.74,74.0,101.094,20.0,54.0,4.44,27.97,72.0,101.095,28.0,75.0,6.01,400.755736
2023-05-03 08:45:00+05:30,28.06,72.0,101.102,19.0,42.0,4.45,27.97,72.0,101.095,28.0,75.0,6.01,417.828312
2023-05-03 09:00:00+05:30,28.37,71.0,101.106,18.0,17.0,4.37,27.97,72.0,101.095,28.0,75.0,6.01,434.633768
2023-05-03 09:15:00+05:30,29.16,65.0,101.108,18.0,340.0,4.3,27.97,72.0,101.095,28.0,75.0,6.01,447.45444
2023-05-03 09:30:00+05:30,29.46,64.0,101.107,18.0,318.0,4.42,29.29,66.0,101.117,34.0,58.0,4.9,456.835804
2023-05-03 09:45:00+05:30,29.78,63.0,101.106,17.0,304.0,4.81,29.29,66.0,101.117,34.0,58.0,4.9,468.0292
2023-05-03 10:00:00+05:30,30.12,61.0,101.103,16.0,292.0,5.44,29.29,66.0,101.117,34.0,58.0,4.9,474.141736
2023-05-03 10:15:00+05:30,30.47,60.0,101.098,15.0,283.0,6.21,29.29,66.0,101.117,34.0,58.0,4.9,481.069188
2023-05-03 10:30:00+05:30,30.92,57.999,101.092,15.0,275.0,6.7,30.57,61.0,101.087,28.0,269.0,4.48,484.354424
2023-05-03 10:45:00+05:30,31.19,56.999,101.084,17.0,271.0,7.58,30.57,61.0,101.087,28.0,269.0,4.48,487.154764
2023-05-03 11:00:00+05:30,31.29,56.999,101.072,17.0,270.0,8.78,30.57,61.0,101.087,28.0,269.0,4.48,491.48544
2023-05-03 11:15:00+05:30,31.62,56.0,101.061,22.0,267.0,9.53,30.57,61.0,101.087,28.0,269.0,4.48,492.50484000000006
2023-05-03 11:30:00+05:30,31.6,56.0,101.05,23.0,267.0,10.46,31.81,56.0,101.033,28.999,264.0,7.8,492.014192
2023-05-03 11:45:00+05:30,31.77,55.0,101.037,24.0,267.0,11.32,31.81,56.0,101.033,28.999,264.0,7.8,489.764252
2023-05-03 12:00:00+05:30,31.92,55.0,101.025,27.0,268.0,12.13,31.81,56.0,101.033,28.999,264.0,7.8,489.0239360000001
2023-05-03 12:15:00+05:30,32.049,54.0,101.011,28.0,269.0,12.88,31.81,56.0,101.033,28.999,264.0,7.8,489.184156
2023-05-03 12:30:00+05:30,32.119,55.0,100.993,28.999,270.0,13.83,32.53,55.0,100.967,24.0,264.0,12.54,493.529238
2023-05-03 12:45:00+05:30,32.229,55.0,100.974,27.0,270.0,14.36,32.53,55.0,100.967,24.0,264.0,12.54,486.332792
2023-05-03 13:00:00+05:30,32.32,54.0,100.952,22.0,270.0,14.77,32.53,55.0,100.967,24.0,264.0,12.54,486.955238
2023-05-03 13:15:00+05:30,32.409,53.0,100.928,17.0,270.0,15.13,32.53,55.0,100.967,24.0,264.0,12.54,479.17324
2023-05-03 13:30:00+05:30,32.57,53.0,100.904,12.0,270.0,15.48,32.35,55.0,100.882,18.0,269.0,16.329,477.656152
2023-05-03 13:45:00+05:30,32.64,53.0,100.88,9.0,270.0,15.86,32.35,55.0,100.882,18.0,269.0,16.329,478.37428
2023-05-03 14:00:00+05:30,32.72,52.0,100.855,6.0,270.0,16.239,32.35,55.0,100.882,18.0,269.0,16.329,482.598408
2023-05-03 14:15:00+05:30,32.77,52.0,100.83,4.0,270.0,16.6,32.35,55.0,100.882,18.0,269.0,16.329,487.035248
2023-05-03 14:30:00+05:30,32.54,52.0,100.805,2.0,270.0,16.91,32.38,54.0,100.795,9.0,273.0,18.03,488.208668
2023-05-03 14:45:00+05:30,32.45,52.0,100.783,1.0,271.0,17.25,32.38,54.0,100.795,9.0,273.0,18.03,486.142776
